"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Rob";"Bof / Belle épine";"Xy";"2010";"LES FILMS VELVET";1766221669;1766221900;"https://music.apple.com/fr/album/xy/1488935679?i=1488935997&uo=4";"https://www.deezer.com/track/814701222";"https://open.spotify.com/track/6BQTgdqepKXgt88v2FgUxF";
"Baby Rose";"Through and through";"To me its real";"2023";"SECRETLY CANADIAN";1766221896;1766222091;;;;
"Bill Withers";"Just as I am/ Still Bill";"Ain't no sunshine";"1971";"RVCD-160";1766222089;1766222212;"https://music.apple.com/fr/album/aint-no-sunshine/293521570?i=293521573&uo=4";"https://www.deezer.com/track/2312047";"https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt";
"Elina Garanca";"Elina Garanca interprete Bellini Donizetti et Rossini";"L'assedio di calais : Al mio core oggetti amaci (Acte I) air d'aurelio";"2009";"DEUTSCHE GRAMMOPHON";1766222211;1766222422;;;;
"Deodato";"Love island";"San juan sunset";"1978";"WARNER RECORDS INC.";1766222413;1766222664;;"https://www.deezer.com/track/3667960";"https://open.spotify.com/track/0Pq0mOdgFXTezl6mMt8a39";
"Ayrtn";"Flight 07";"Edgar Davids";"2019";"AUTO PRODUCTION";1766222657;1766222762;;"https://www.deezer.com/track/572214522";;
"Miel De Montagne";"Ouin Ouin";"C'est si beau";"2025";"RECHERCHE & DEVELOPPEMENT";1766222759;1766222925;;"https://www.deezer.com/track/3250978391";"https://open.spotify.com/track/51RkqdSCe3LLKKvssuozPa";
"Hard Meat";"Mark Pritchard : Feel the spirit";"Free wheel";"1970";"OPTIMUM ,";1766222920;1766223099;;"https://www.deezer.com/track/1580020402";;
"Papi Brandao U Sus Ejecutivos";"Panama ! 3/Calypso panameno,guajira jazz & cumbia tipica on the Isthmus 1960 - 1975";"Bilongo";"1971";"SOUND WAY";1766223093;1766223281;;;;
"Buena Vista Social Club";"Buena Vista social club";"Candela";"1997";"NIGHT&DA";1766223275;1766223601;;"https://www.deezer.com/track/704071562";"https://open.spotify.com/track/1caT2YklnqZq35IcQ0oRLj";
"Quiet Dawn";"Simple";"Dododo";"2023";"FIRST WORD";1766223597;1766223760;"https://music.apple.com/fr/album/dododo/1664043289?i=1664043290&uo=4";"https://www.deezer.com/track/2137994957";"https://open.spotify.com/track/2b2b5wB8NjtIehicQguxg8";
"Hannah Jadagu";"Describe";"Tell me that";"2025";"SUB POP RECORDS";1766223758;1766223929;;;;
"Gruff Rhys";"Atheist (ep)";"Post apocalypse christmas";"2011";"TURNSTILE";1766223926;1766224067;"https://music.apple.com/fr/album/post-apocalypse-christmas/483109454?i=483109562&uo=4";"https://www.deezer.com/track/1173232862";"https://open.spotify.com/track/6i5az7LQVKL1DzfB5P3nzc";
"Ace Cannon";"Christmas cheers";"Santa Claus is coming to town";"1964";"HI RECORDS";1766224065;1766224209;"https://music.apple.com/fr/album/santa-claus-is-coming-to-town/1196492237?i=1196493326&uo=4";"https://www.deezer.com/track/140302285";;
"Wynton Kelly";"Kelly blue";"Do nothin' till you hear from me";"1959";"JVC";1766224207;1766224408;;;"https://open.spotify.com/track/1x33IitDpl1SGQvF7XzjFm";
"Prince";"One Nite Alone... (Solo Piano and Voice by Prince)";"One nite alone...";"2002";"LEGACY RECORDINGS";1766224399;1766224616;;"https://www.deezer.com/track/536620252";"https://open.spotify.com/track/1EKnmWsbPq2QWeml812Alf";
"Drift";"At the party";"Talking to a wall (feat. Infinite Bisous, Jerry Paper)";"2025";"ANIMAL 63";1766224613;1766224850;;;;
"Field Music";"Lost christmas";"Home for christmas";"2020";"MEMPHIS INDUSTRIES";1766224848;1766225092;"https://music.apple.com/fr/album/home-for-christmas/1536654359?i=1536654368&uo=4";"https://www.deezer.com/track/1118210402";"https://open.spotify.com/track/7vtsWYe8ZDoCu3x5Igjbu7";
"Phoenix";"Alone on christmas day";"Alone on Christmas Day";"2015";"NETFLIX STUDIO";1766225091;1766225263;;"https://www.deezer.com/track/3025869841";"https://open.spotify.com/track/55hegxxW3LKBS9AUw8tzVG";
"Kadhja Bonet";"Little christmas tree";"Little christmas tree";"2022";"HESSDALEN RECORDS";1766225264;1766225451;"https://music.apple.com/fr/album/little-christmas-tree/1651874632?i=1651874634&uo=4";"https://www.deezer.com/track/1986581627";"https://open.spotify.com/track/4iV06UBcBJuU1ENSAHIsZF";
"Chilly Gonzales";"A very chilly christmas";"O come, all ye faithful";"2020";"GENTLE TREAT LTD.";1766225450;1766225592;"https://music.apple.com/fr/album/o-come-all-ye-faithful/1853569799?i=1853570319&uo=4";"https://www.deezer.com/track/1519462812";"https://open.spotify.com/track/56Ac5o4kRbxxwucHxwcWCg";
"Emily Loizeau";"L'autre bout du monde";"Je ne sais pas choisir";"2005";"FARGO";1766225590;1766225785;;"https://www.deezer.com/track/5078813";;
"Clare And The Reasons";"Pluto";"Pluto";"2008";"FARGO";1766225784;1766225989;;"https://www.deezer.com/track/77289168";;
"La Niña";"Furesta";"Pica pica";"2025";"BMG";1766225989;1766226211;;"https://www.deezer.com/track/3201103881";"https://open.spotify.com/track/2sOBLEV7u4MBB2uZyxN96U";
"Amiina";"Kurr";"Kolapot";"2007";"EVER REC.";1766226209;1766226484;"https://music.apple.com/fr/album/kolapot/1587385795?i=1587385803&uo=4";"https://www.deezer.com/track/1498175272";"https://open.spotify.com/track/3uPCvD8KppCxi8VzNVlXw8";
"Sufjan Stevens";"Songs for christmas : Noel";"Lo! how a rose e'er blooming";"2006";"ASTHMATIC KI";1766226481;1766226682;"https://music.apple.com/fr/album/lo-how-a-rose-eer-blooming/325236654?i=325237223&uo=4";"https://www.deezer.com/track/62719150";"https://open.spotify.com/track/5UjM0Y6EZxS63o1Ntqo7jR";
"Florent Marchet";"Noel's songs";"Les lumières de noël";"2011";"NODIVA";1766226672;1766226840;"https://music.apple.com/fr/album/les-lumi%C3%A8res-de-no%C3%ABl/471934575?i=471935065&uo=4";"https://www.deezer.com/track/14165972";"https://open.spotify.com/track/0l9CpCDjxzxjPBpNszuHcn";
"Norah Jones";"I dream of Christmas";"It's only Christmas once a year";"2021";"BLUE NOTE";1766226838;1766226960;"https://music.apple.com/fr/album/its-only-christmas-once-a-year/1647472641?i=1647472651&uo=4";"https://www.deezer.com/track/1937760277";;
"Kenny Burrell";"Have yourself a soulful little christmas";"The christmas song";"1967";"CADET";1766226959;1766227138;;"https://www.deezer.com/track/1121612";;
"Sam Cooke";"The man and his music";"A Change Is Gonna Come";"1965";"RCA";1766227137;1766227328;;"https://www.deezer.com/track/9938661";;
"Charles Bradley";"Black velvet";"I feel a change";"2018";"DAPTONE RECORDS";1766227326;1766227589;;"https://www.deezer.com/track/779454752";"https://open.spotify.com/track/3rMdFyxhMkS0h99yPBhcEg";
